id,lon,lat
8284,10.9352568,44.655262
8285,10.9344193,44.654959
8286,10.9348835,44.6553973
8287,10.9350711,44.655298
8288,10.9408788,44.6616131
8289,10.9393039,44.6622404
8290,10.9397266,44.6624263
8291,10.9378288,44.6623562
8292,10.9369344,44.6614333
8293,10.932352,44.6569482
8294,10.9324907,44.6571027
8295,10.9330108,44.6567419
8296,10.931527,44.6574729
8297,10.9305911,44.658315
8298,10.930786,44.6584522
8299,10.9302456,44.6583081
8300,10.9293458,44.6589535
8301,10.9313746,44.65886
8302,10.9322927,44.659715
8303,10.9302099,44.658397
8304,10.9303392,44.6584747
8305,10.9305593,44.6585822
8306,10.9311541,44.6589584
8307,10.9318423,44.6594678
8308,10.9321852,44.6596818
8309,10.9322467,44.6597137
8310,10.9304032,44.6584429
8311,10.9306265,44.6584771
8312,10.9321196,44.6594778
8313,10.9321478,44.659577
8314,10.9322673,44.6596541
8315,10.9304374,44.6586662
8316,10.930291,44.6587699
8317,10.9305848,44.6590361
8318,10.9308127,44.6592132
8319,10.930807,44.6588727
8320,10.9296732,44.6622193
8321,10.9286498,44.6605046
8322,10.9285617,44.6599738
8323,10.9283788,44.6606293
8324,10.928275,44.6605192
8325,10.9281144,44.6603522
8326,10.9277752,44.660508
8327,10.9279283,44.6606717
8328,10.9280394,44.6607862
8329,10.9270354,44.6598354
8330,10.9274265,44.6602722
8331,10.9275396,44.6610179
8332,10.9272914,44.6607355
8333,10.9274711,44.6606554
8334,10.9277233,44.6609328
8335,10.9272402,44.6611573
8336,10.927,44.6608952
8337,10.9265345,44.6607228
8338,10.9256086,44.6611939
8339,10.9265924,44.6600464
8340,10.9268488,44.6603377
8341,10.9265779,44.6604655
8342,10.9263929,44.6605514
8343,10.9263145,44.660179
8344,10.9261321,44.6602606
8345,10.9263902,44.6606086
8346,10.9262628,44.6606708
8347,10.9260635,44.6607682
8348,10.9258859,44.6608566
8349,10.9255646,44.6605315
8350,10.9258215,44.6605209
8351,10.9260254,44.6604216
8352,10.9231863,44.6613059
8353,10.9233669,44.6616757
8354,10.9233937,44.6617403
8355,10.9237297,44.6617188
8356,10.9236644,44.6616034
8357,10.9259072,44.6637008
8358,10.926067,44.663672
8359,10.9265987,44.664209
8360,10.9267857,44.6641574
8361,10.9272281,44.6642661
8362,10.9275582,44.6623147
8363,10.9262429,44.6619511
8364,10.9260214,44.661713
8365,10.9206905,44.663604
8366,10.9223893,44.6631637
8367,10.9228711,44.6640973
8368,10.9232049,44.6647384
8369,10.9229071,44.6673783
8370,10.923079,44.6673468
8371,10.9230217,44.6676371
8372,10.9231003,44.6675102
8373,10.9225582,44.66766
8374,10.9219723,44.6670084
8375,10.9214648,44.6663305
8376,10.9215767,44.6663123
8377,10.9299825,44.6651921
8378,10.931039,44.6646588
8379,10.9314185,44.6650336
8380,10.9327725,44.664334
8381,10.9333217,44.6640532
8382,10.9338405,44.6637913
8383,10.934666,44.6645953
8384,10.9323875,44.6639549
8385,10.9336026,44.6651353
8386,10.9341344,44.6648604
8387,10.9335257,44.6630175
8388,10.9333573,44.6631017
8389,10.9331527,44.6631265
8390,10.9328339,44.6627183
8391,10.9329304,44.66267
8392,10.9330988,44.6625858
8393,10.9325374,44.6756912
8394,10.9334365,44.6708752
8395,10.9348395,44.6705015
8396,10.9372076,44.6698727
8397,10.9381259,44.6695642
8398,10.9375134,44.6679231
8399,10.9373624,44.667969
8400,10.937279,44.6678273
8401,10.9374058,44.66778
8402,10.9373978,44.667972
8403,10.9372652,44.6679012
8404,10.9373146,44.6677989
8405,10.9375262,44.6678509
8406,10.9392455,44.6715333
8407,10.9394868,44.6720048
8408,10.9400352,44.6730711
8409,10.9408864,44.6747465
8410,10.9363161,44.6681466
8411,10.936144,44.6681912
8412,10.9340129,44.6687702
8413,10.9421679,44.666635
8414,10.9431516,44.6664455
8415,10.9433652,44.6664048
8416,10.9436643,44.6663478
8417,10.9447242,44.6661457
8418,10.9460469,44.6658988
8419,10.9343935,44.6696292
8420,10.9367593,44.6690076
8421,10.9352975,44.6665538
8422,10.9346497,44.673238
8423,10.9351786,44.6742688
8424,10.9360986,44.676063
8425,10.9408727,44.6852325
8426,10.9395471,44.6827546
8427,10.9389545,44.6815912
8428,10.9385162,44.6807543
8429,10.9380621,44.6798741
8430,10.9376803,44.6791225
8431,10.9366067,44.6770461
8432,10.9342774,44.6725365
8433,10.9445621,44.6641659
8434,10.9431999,44.6642047
8435,10.9432678,44.6643543
8436,10.9432744,44.6644593
8437,10.9432961,44.6659442
8438,10.9432946,44.6661513
8439,10.9429069,44.6660035
8440,10.9425969,44.6661198
8441,10.9425106,44.6661197
8442,10.9423336,44.666047
8443,10.9420661,44.6665327
8444,10.941697,44.666239
8445,10.9417045,44.6666077
8446,10.9424667,44.6663527
8447,10.9428631,44.6663567
8448,10.9430347,44.6658973
8449,10.9432913,44.6657392
8450,10.9430799,44.666018
8451,10.943275,44.6662919
8452,10.9433884,44.66626
8453,10.9447058,44.6662951
8454,10.9447124,44.6664922
8455,10.9447085,44.6667339
8456,10.9446616,44.6669103
8457,10.9445496,44.6670498
8458,10.9444089,44.6672044
8459,10.9443142,44.6673725
8460,10.9443058,44.6674323
8461,10.9433148,44.6674706
8462,10.9433828,44.6676585
8463,10.9433837,44.667796
8464,10.9434383,44.6679478
8465,10.9434909,44.6680308
8466,10.943669,44.6681908
8467,10.9438539,44.6682962
8468,10.9440966,44.668411
8469,10.9443014,44.6684812
8470,10.9445204,44.6685559
8471,10.9446205,44.6686268
8472,10.9446653,44.6687213
8473,10.9446785,44.6688239
8474,10.944632,44.6692399
8475,10.9446383,44.6693536
8476,10.9448571,44.6700147
8477,10.9449708,44.6702154
8478,10.9451163,44.6703877
8479,10.9454944,44.6707866
8480,10.9460276,44.6717134
8481,10.9461008,44.6718642
8482,10.9462343,44.6721742
8483,10.9463637,44.6723523
8484,10.9465348,44.6725336
8485,10.9465991,44.6726271
8486,10.94663,44.6727244
8487,10.9466045,44.6728226
8488,10.9463497,44.6732975
8489,10.9481717,44.6728046
8490,10.9481823,44.6727155
8491,10.9481762,44.6723052
8492,10.9480784,44.6712317
8493,10.9477821,44.6698718
8494,10.9475339,44.6692604
8495,10.9474827,44.6690256
8496,10.9474065,44.6687013
8497,10.9472883,44.6684122
8498,10.946956,44.6678265
8499,10.9468326,44.6676083
8500,10.9459439,44.6653794
8501,10.943212,44.6704693
8502,10.944094,44.6720691
8503,10.9366516,44.6759481
8504,10.9352666,44.6761992
8505,10.9334629,44.6727522
8506,10.9322802,44.673062
8507,10.934803,44.6769797
8508,10.9366404,44.6802701
8509,10.9366737,44.6804671
8510,10.9365146,44.6799058
8511,10.9372609,44.6798801
8512,10.9376368,44.6793432
8513,10.9374859,44.6797619
8514,10.9376283,44.6797352
8515,10.9378069,44.6797489
8516,10.9384917,44.6808732
8517,10.9384184,44.6809895
8518,10.9382852,44.6810855
8519,10.9380663,44.6811228
8520,10.9378098,44.6810653
8521,10.9376565,44.6809117
8522,10.9373654,44.6804294
8523,10.9386801,44.6814233
8524,10.9379938,44.6811673
8525,10.9372528,44.6800952
8526,10.937234,44.6799711
8527,10.937229,44.680312
8528,10.9369518,44.6802048
8529,10.9367619,44.680287
8530,10.9367105,44.6803581
8531,10.9480601,44.6731433
8532,10.9474706,44.6741561
8533,10.9472875,44.6745366
8534,10.9471705,44.6748813
8535,10.9471387,44.6751711
8536,10.9472117,44.6754731
8537,10.9473071,44.6757144
8538,10.9477881,44.6768461
8539,10.9481983,44.6778288
8540,10.9487092,44.6784934
8541,10.9492595,44.6790185
8542,10.9500695,44.6800215
8543,10.9521465,44.6829785
8544,10.9523665,44.6832158
8545,10.9526276,44.683398
8546,10.9529831,44.6835424
8547,10.9541292,44.6838501
8548,10.954701,44.6839546
8549,10.9556353,44.6841059
8550,10.9563751,44.6843369
8551,10.9569794,44.6845672
8552,10.9578244,44.6849112
8553,10.9595302,44.6856924
8554,10.9622883,44.6867867
8555,10.9628552,44.6871022
8556,10.9651219,44.6884867
8557,10.9655132,44.6887283
8558,10.9658969,44.6890721
8559,10.9660649,44.6893061
8560,10.9668541,44.6906148
8561,10.94628,44.6739231
8562,10.9462599,44.6740786
8563,10.9461767,44.674215
8564,10.9460573,44.6742875
8565,10.9455853,44.6744992
8566,10.945368,44.6746289
8567,10.9451977,44.6748319
8568,10.945136,44.6750647
8569,10.945187,44.675286
8570,10.9456336,44.6759402
8571,10.9458535,44.6761367
8572,10.946351,44.6765009
8573,10.9464316,44.6765868
8574,10.9467333,44.6773144
8575,10.9467681,44.6775919
8576,10.9467092,44.6778732
8577,10.9464986,44.6784462
8578,10.9464718,44.6786227
8579,10.9465556,44.6788711
8580,10.9467038,44.6790279
8581,10.9473372,44.6794894
8582,10.9476602,44.6794293
8583,10.9481694,44.6793347
8584,10.9486328,44.6792554
8585,10.9468792,44.6796338
8586,10.9452781,44.6799445
8587,10.9472322,44.6790556
8588,10.9479137,44.6789841
8589,10.9265545,44.6677546
8590,10.9253899,44.666053
8591,10.9253459,44.6659299
8592,10.9253239,44.6655055
8593,10.9450267,44.6561604
8594,10.9589806,44.6584932
8595,10.9589439,44.6585815
8596,10.9589332,44.6586424
8597,10.9594492,44.6595014
8598,10.9595764,44.6597213
8599,10.9600423,44.6604934
8600,10.9603709,44.6610453
8601,10.9607485,44.6616833
8602,10.9614988,44.6629038
8603,10.9617031,44.6632401
8604,10.9619278,44.6635844
8605,10.9577062,44.6592135
8606,10.9572931,44.6587671
8607,10.9602917,44.6594806
8608,10.9621242,44.6597832
8609,10.9622454,44.6597419
8610,10.9619994,44.6595858
8611,10.962122,44.6595466
8612,10.96103,44.6608296
8613,10.9616424,44.660621
8614,10.9622558,44.6604089
8615,10.9622348,44.6626827
8616,10.9628841,44.6624877
8617,10.963512,44.6622991
8618,10.9655124,44.6616982
8619,10.9653023,44.6603059
8620,10.9660461,44.6615379
8621,10.9646176,44.661967
8622,10.9634448,44.6623193
8623,10.9647938,44.6622994
8624,10.9636527,44.6626743
8625,10.9629821,44.6628345
8626,10.9645379,44.6679392
8627,10.96468,44.6679607
8628,10.968372,44.6668397
8629,10.9686751,44.6669122
8630,10.970275,44.6698412
8631,10.9711977,44.6707911
8632,10.9760143,44.6739351
8633,10.9744498,44.6728951
8634,10.9728258,44.672547
8635,10.9724624,44.6724697
8636,10.9720828,44.6722112
8637,10.9719836,44.6720614
8638,10.9761804,44.6740402
8639,10.9782144,44.675387
8640,10.9789037,44.6758409
8641,10.9792027,44.6761939
8642,10.9796681,44.677076
8643,10.9798035,44.6772848
8644,10.9806418,44.6782127
8645,10.9577263,44.6707224
8646,10.9567862,44.6710649
8647,10.9740632,44.6628441
8648,10.9769295,44.6673004
8649,10.976844,44.6635572
8650,10.8942513,44.6780029
8651,10.8950536,44.6780316
8652,10.8950565,44.6781072
8653,10.8946015,44.6782668
8654,10.8945291,44.6782271
8655,10.8945183,44.677932
8656,10.8950173,44.6779643
8657,10.894687,44.6782896
8658,10.8944437,44.678087
8659,10.8949522,44.6779089
8660,10.8748651,44.6823532
8661,10.8751966,44.6829428
8662,10.8747428,44.6817495
8663,10.8742064,44.681083
8664,10.8724334,44.6814606
8665,10.875118,44.6821175
8666,10.8749403,44.6822338
8667,10.8746737,44.6822369
8668,10.8745044,44.6821406
8669,10.8744634,44.6819184
8670,10.8746438,44.6817721
8671,10.8749461,44.6817677
8672,10.8751018,44.6818625
8673,10.874835,44.6822526
8674,10.8744473,44.6819682
8675,10.8756714,44.6819189
8676,10.8658981,44.6816061
8677,10.8654529,44.6817015
8678,10.8770549,44.6824656
8679,10.877857,44.6821863
8680,10.8780931,44.6821164
8681,10.8782715,44.6821274
8682,10.8784793,44.6822047
8683,10.8793434,44.6825853
8684,10.879801,44.6827328
8685,10.8811951,44.6830185
8686,10.8720864,44.6843166
8687,10.8699629,44.68393
8688,10.8669866,44.6820905
8689,10.8667419,44.681542
8690,10.867091,44.6817225
8691,10.8669358,44.6818985
8692,10.8670218,44.681565
8693,10.8670175,44.6817931
8694,10.8670985,44.6816319
8695,10.8669239,44.6819956
8696,10.8669217,44.6815376
8697,10.8670882,44.6861328
8698,10.8668451,44.6851505
8699,10.8659457,44.682874
8700,10.8659262,44.6826655
8701,10.8660507,44.6822423
8702,10.8655835,44.681827
8703,10.87026,44.6841037
8704,10.8709444,44.6843125
8705,10.871578,44.6843461
8706,10.8719908,44.6843994
8707,10.8719525,44.6844647
8708,10.8722184,44.6850179
8709,10.8749922,44.6841515
8710,10.8698627,44.685156
8711,10.8707915,44.6850089
8712,10.8728306,44.6861506
8713,10.8746421,44.6894769
8714,10.8703432,44.6849755
8715,10.8655677,44.6867016
8716,10.863041,44.687308
8717,10.8626222,44.6866734
8718,10.8940449,44.6366061
8719,10.8938698,44.6367204
8720,10.8936091,44.6367097
8721,10.8934712,44.6366115
8722,10.8936434,44.6362937
8723,10.8938677,44.6362934
8724,10.8940394,44.6364005
8725,10.8934623,44.6364162
8726,10.8921378,44.6452403
8727,10.8920023,44.6453023
8728,10.8918,44.6452351
8729,10.891795,44.6450953
8730,10.8919927,44.6450208
8731,10.8921566,44.6451094
8732,10.8920555,44.6452908
8733,10.8918453,44.6452723
8734,10.9055906,44.6400823
8735,10.9053576,44.6401956
8736,10.9051545,44.6401348
8737,10.9050902,44.6399785
8738,10.9050894,44.640038
8739,10.9051679,44.6398748
8740,10.9055964,44.6399485
8741,10.9132462,44.6261674
8742,10.9130743,44.6262402
8743,10.9128317,44.6260043
8744,10.9130827,44.6259041
8745,10.9132755,44.6260183
8746,10.9131715,44.6262173
8747,10.9128812,44.6261913
8748,10.9129412,44.6259212
8749,10.9132876,44.6260657
8750,10.9357597,44.6487246
8751,10.935599,44.6485848
8752,10.9358135,44.6485703
8753,10.9393593,44.6493666
8754,10.9390628,44.6494753
8755,10.9389032,44.6494012
8756,10.938868,44.649231
8757,10.93924,44.6491257
8758,10.9390628,44.6491083
8759,10.9197414,44.6625775
8760,10.9190721,44.6625913
8761,10.9203276,44.6626276
8762,10.9203451,44.6632978
8763,10.9201305,44.6626472
8764,10.9204545,44.6625407
8765,10.9202444,44.6626477
8766,10.9199998,44.6626041
8767,10.9198885,44.6624055
8768,10.9199643,44.6622901
8769,10.9202686,44.6622266
8770,10.9200135,44.6622591
8771,10.920185,44.6622192
8772,10.9204901,44.6624045
8773,10.9845386,44.6011299
8774,10.9850169,44.6025359
8775,10.9856318,44.604426
8776,10.986044,44.6056962
8777,10.9868079,44.6074439
8778,10.9873124,44.6084045
8779,10.9878121,44.6090021
8780,10.9882171,44.6094425
8781,10.9883995,44.6095762
8782,10.988673,44.6096201
8783,10.9818726,44.6017683
8784,10.9746218,44.6038564
8785,10.9691017,44.6033
8786,10.9691197,44.6016718
8787,10.9741786,44.6020043
8788,10.9782615,44.6011772
8789,10.9781925,44.6012737
8790,10.9780691,44.6013614
8791,10.9778113,44.6014153
8792,10.9715443,44.6026285
8793,10.970402,44.6029066
8794,10.9699261,44.6030141
8795,10.9697399,44.6031203
8796,10.9696072,44.6031854
8797,10.9710947,44.6017141
8798,10.9733103,44.6011844
8799,10.9735042,44.6016493
8800,10.9713221,44.6021638
8801,10.874377,44.6661924
8802,10.878337,44.6640694
8803,10.8683504,44.6697202
8804,10.8688416,44.6703999
8805,10.8693197,44.6710776
8806,10.8696071,44.6701412
8807,10.8693486,44.6694805
8808,10.8656746,44.6724416
8809,10.86506,44.6730934
8810,10.8681859,44.669353
8811,10.868011,44.6689653
8812,10.8660003,44.6654691
8813,10.8655293,44.6649837
8814,10.8758793,44.6654024
8815,10.8712908,44.6619026
8816,10.8672404,44.6689465
8817,10.8671129,44.6689674
8818,10.867036,44.6689759
8819,10.8664852,44.6688821
8820,10.8662632,44.6688255
8821,10.8658069,44.6687192
8822,10.8654179,44.6685654
8823,10.8649629,44.6684791
8824,10.8647818,44.6684891
8825,10.8841976,44.6738391
8826,10.8809287,44.6749179
8827,10.8799074,44.6748348
8828,10.8813893,44.6758343
8829,10.8812217,44.6759906
8830,10.8914072,44.6714618
8831,10.8944698,44.6707034
8832,10.89069,44.6703371
8833,10.8900282,44.6699197
8834,10.89452,44.6709217
8835,10.8950135,44.6715861
8836,10.8951973,44.6716615
8837,10.8953502,44.6716886
8838,10.8645798,44.6734445
8839,10.8643013,44.6733402
8840,10.8639279,44.6731545
8841,10.8631505,44.6730327
8842,10.8626231,44.673087
8843,10.862635,44.6728786
8844,10.8625667,44.6727377
8845,10.8648873,44.6732412
8846,10.8650088,44.6732823
8847,10.8658858,44.674427
8848,10.8685356,44.6767323
8849,10.8686504,44.6767948
8850,10.8711759,44.6754646
8851,10.87121,44.6753755
8852,10.8703543,44.6734058
8853,10.8703503,44.6733145
8854,10.8707036,44.6731865
8855,10.872314,44.6725818
8856,10.8740456,44.6716267
8857,10.8741266,44.6716032
8858,10.8744943,44.6720193
8859,10.876404,44.6735294
8860,10.8772371,44.6744551
8861,10.8790559,44.6776252
8862,10.8791013,44.6776804
8863,10.8807232,44.6774298
8864,10.8813996,44.6774759
8865,10.8819705,44.6774147
8866,10.8827231,44.677244
8867,10.8841773,44.6767513
8868,10.884999,44.6765412
8869,10.8853736,44.6764725
8870,10.8858807,44.6764585
8871,10.8903979,44.6766467
8872,10.8933724,44.6769822
8873,10.8959423,44.6758318
8874,10.8967759,44.6753257
8875,10.8977763,44.6743306
8876,10.8978595,44.6740168
8877,10.8978385,44.6729796
8878,10.8976242,44.6715134
8879,10.8975835,44.6714308
8880,10.8968862,44.6713104
8881,10.8968671,44.6712541
8882,10.8968793,44.6711939
8883,10.8969188,44.6711543
8884,10.8970114,44.6711295
8885,10.8973529,44.6710679
8886,10.897997,44.6700783
8887,10.8985016,44.6694456
8888,10.8660117,44.6729134
8889,10.8663061,44.6734587
8890,10.862858,44.68055
8891,10.8637389,44.6803471
8892,10.8641879,44.6803331
8893,10.8646709,44.6804607
8894,10.8652963,44.6807076
8895,10.8656868,44.681279
8896,10.8660326,44.681168
8897,10.8661621,44.6810743
8898,10.8663556,44.6809246
8899,10.8664816,44.6808847
8900,10.8694239,44.6802133
8901,10.8631603,44.6800134
8902,10.8649702,44.6798605
8903,10.8681767,44.6777397
8904,10.8699846,44.6811974
8905,10.8737671,44.6800804
8906,10.8725997,44.677566
8907,10.8730878,44.677364
8908,10.8717146,44.680509
8909,10.876153,44.6828083
8910,10.8768564,44.6838578
8911,10.8847874,44.6835391
8912,10.8864895,44.6836518
8913,10.8886889,44.6844033
8914,10.8795547,44.6854254
8915,10.8793455,44.6856275
8916,10.8790719,44.6857686
8917,10.8781603,44.6861166
8918,10.8755314,44.6870234
8919,10.8793996,44.6882268
8920,10.8798383,44.6886879
8921,10.8808733,44.6893478
8922,10.8809686,44.6894763
8923,10.8810182,44.6897185
8924,10.8810297,44.6901751
8925,10.8810432,44.6902538
8926,10.8810848,44.6904083
8927,10.8877363,44.6840819
8928,10.8883511,44.6820034
8929,10.8895861,44.6794505
8930,10.8895312,44.6846207
8931,10.8889049,44.6858506
8932,10.8917628,44.6851508
8933,10.8921342,44.6838082
8934,10.893476,44.6855375
8935,10.8939235,44.6858968
8936,10.8955728,44.6870597
8937,10.8938382,44.6842569
8938,10.8940668,44.68367
8939,10.8941781,44.6858678
8940,10.8945771,44.6843713
8941,10.8957957,44.6845189
8942,10.8942921,44.6836862
8943,10.8959081,44.6837806
8944,10.8943417,44.6830588
8945,10.8961643,44.6831761
8946,10.8939781,44.6861831
8947,10.893928,44.6865863
8948,10.8933151,44.6865653
8949,10.893238,44.6877786
8950,10.8941808,44.6878959
8951,10.8946723,44.6870411
8952,10.8942961,44.6854369
8953,10.8950715,44.6855033
8954,10.8957595,44.685717
8955,10.8953864,44.685044
8956,10.8922934,44.6901931
8957,10.8900636,44.6902689
8958,10.8876174,44.690532
8959,10.9085909,44.6854959
8960,10.9118948,44.6871999
8961,10.9137367,44.6881719
8962,10.9142504,44.6886882
8963,10.9153646,44.6899072
8964,10.9122634,44.687391
8965,10.8995469,44.6898585
8966,10.9000092,44.6903252
8967,10.9156964,44.6901979
8968,10.9145369,44.6890026
8969,10.9162366,44.6892774
8970,10.9163171,44.6892126
8971,10.9164405,44.6889952
8972,10.9165264,44.6885792
8973,10.9185942,44.6866182
8974,10.914946,44.6885885
8975,10.9154999,44.6880665
8976,10.9155821,44.6879044
8977,10.9155285,44.6874772
8978,10.9155271,44.6873633
8979,10.9161897,44.6869376
8980,10.9170338,44.6862497
8981,10.9174557,44.6858764
8982,10.9153649,44.6874595
8983,10.9147292,44.6878968
8984,10.9169421,44.689224
8985,10.9170936,44.6892564
8986,10.917795,44.689612
8987,10.9179372,44.6896836
8988,10.9192139,44.6903386
8989,10.9187961,44.6886643
8990,10.9189348,44.6886763
8991,10.9145005,44.6905683
8992,10.9062679,44.6751762
8993,10.9065306,44.6752339
8994,10.9072935,44.6753337
8995,10.9084461,44.675383
8996,10.9103803,44.6754072
8997,10.9050109,44.676365
8998,10.9041136,44.6764909
8999,10.903993,44.6759993
9000,10.9060503,44.6809519
9001,10.9053408,44.6810639
9002,10.9052711,44.6808084
9003,10.9059101,44.6805171
9004,10.9052691,44.6806153
9005,10.9053687,44.6811786
9006,10.9047759,44.6813598
9007,10.9068315,44.6810978
9008,10.9086689,44.6807424
9009,10.9074137,44.6826271
9010,10.9065162,44.6828852
9011,10.9105815,44.6819866
9012,10.909098,44.6857503
9013,10.9097617,44.6850516
9014,10.910439,44.6865924
9015,10.9113858,44.6871053
9016,10.9182701,44.6869219
9017,10.9172412,44.68608
9018,10.9155741,44.6851831
9019,10.9192139,44.6870187
9020,10.9193091,44.6870825
9021,10.9217122,44.6886842
9022,10.9177166,44.6856578
9023,10.9196002,44.6844651
9024,10.9218531,44.6830378
9025,10.9233636,44.6824039
9026,10.9264913,44.6811542
9027,10.9295779,44.6798834
9028,10.9305059,44.6811726
9029,10.9333886,44.6838806
9030,10.9350577,44.6853871
9031,10.918476,44.6838758
9032,10.9226314,44.6810763
9033,10.9342556,44.6835717
9034,10.9103905,44.6864099
9035,10.9067623,44.6809163
9036,10.9067389,44.6808432
9037,10.8944369,44.6849029
9038,10.9621558,44.6638536
9039,10.9625154,44.6637407
9040,10.9626012,44.6637484
9041,10.9629928,44.6637102
9042,10.9631967,44.6636549
9043,10.9638431,44.663321
9044,10.9641596,44.6632256
9045,10.9650474,44.6630539
9046,10.9653129,44.6629719
9047,10.9661943,44.6625121
9048,10.9666001,44.6624839
9049,10.9668943,44.662565
9050,10.9671381,44.6625454
9051,10.9673434,44.6624186
9052,10.9675633,44.6621936
9053,10.967775,44.6621066
9054,10.9628185,44.6641013
9055,10.9664894,44.662992
9056,10.9691786,44.6621684
9057,10.9694931,44.662133
9058,10.970654,44.6625417
9059,10.9707149,44.6625799
9060,10.971525,44.6640088
9061,10.972225,44.6650304
9062,10.9661355,44.6615701
9063,10.9666511,44.6616593
9064,10.9669295,44.6616459
9065,10.9671688,44.6617375
9066,10.9673297,44.6619073
9067,10.967497,44.6620197
9068,10.966531,44.6614583
9069,10.967268,44.6627504
9070,10.9705392,44.6621835
9071,10.9704509,44.6622051
9072,10.9700497,44.6623242
9073,10.970602,44.6625165
9074,10.9575428,44.6542462
9075,10.9570829,44.6543901
9076,10.9565219,44.6544233
9077,10.9576422,44.6544024
9078,10.9572342,44.6545251
9079,10.956666,44.6546961
9080,10.9565632,44.6545232
9081,10.8625835,44.60715
9082,10.8641923,44.6045295
9083,10.8642154,44.6045876
9084,10.8641414,44.604692
9085,10.9087893,44.6217203
9086,10.9088048,44.6215862
9087,10.9084503,44.6218147
9088,10.9083066,44.6217171
9089,10.9061532,44.6224541
9090,10.9357272,44.614452
9091,10.8849854,44.6170564
9092,10.8850864,44.6169786
9093,10.8851977,44.6169812
9094,10.8855876,44.6171416
9095,10.885939,44.6170208
9096,10.8860821,44.6168973
9097,10.8860967,44.6167798
9098,10.8852458,44.6141907
9099,10.8841591,44.6141561
9100,10.8859045,44.6161023
9101,10.8872415,44.6155845
9102,10.8873263,44.6158557
9103,10.886183,44.6160546
9104,10.8860773,44.6157391
9105,10.8858033,44.6149208
9106,10.8867082,44.6146669
9107,10.8870274,44.6155383
9108,10.8784141,44.6107413
9109,10.8788361,44.6116953
9110,10.8790421,44.6106142
9111,10.8785221,44.609754
9112,10.9700354,44.6019661
9113,10.9697237,44.6022741
9114,10.9696802,44.6020436
9115,10.9691764,44.603822
9116,10.9697654,44.6048723
9117,10.9696763,44.605243
9118,10.9713899,44.6047773
9119,10.9706051,44.6049954
9120,10.970289,44.6050831
9121,10.9731736,44.6043842
9122,10.9733709,44.6043789
9123,10.9742353,44.6069202
9124,10.9717653,44.602775
9125,10.9716843,44.6025973
9126,10.9710966,44.6029433
9127,10.9710187,44.6027619
9128,10.9715727,44.6042044
9129,10.9714841,44.6039708
9130,10.974478,44.6032418
9131,10.9711424,44.6048456
9132,10.967246,44.6042678
9133,10.9675115,44.6049393
9134,10.967537,44.6050603
9135,10.9674125,44.6052139
9136,10.9667027,44.6058033
9137,10.9664246,44.6059652
9138,10.9658411,44.6063688
9139,10.9670001,44.6081025
9140,10.9633283,44.6079948
9141,10.9615941,44.6096843
9142,10.9594847,44.6118811
9143,10.9578268,44.6160978
9144,10.9572928,44.6155828
9145,10.9525125,44.6233012
9146,10.9537527,44.6230561
9147,10.9546445,44.6227659
9148,10.9551783,44.622617
9149,10.9565797,44.6221378
9150,10.9581391,44.6215172
9151,10.9591852,44.6210924
9152,10.9605793,44.6205058
9153,10.9615467,44.6201052
9154,10.9619237,44.6199994
9155,10.962955,44.6197159
9156,10.9639881,44.6194281
9157,10.9640703,44.6193913
9158,10.9642363,44.6192668
9159,10.9652656,44.6186857
9160,10.9659145,44.6184213
9161,10.9669948,44.618017
9162,10.9679295,44.6176399
9163,10.9682849,44.6175511
9164,10.9685732,44.6175578
9165,10.9688549,44.6176552
9166,10.9692016,44.6176683
9167,10.969453,44.6176008
9168,10.9708297,44.6171554
9169,10.9682094,44.6179728
9170,10.9682135,44.6181056
9171,10.9681637,44.6182177
9172,10.9682426,44.6183214
9173,10.9655142,44.6185812
9174,10.9659635,44.6190947
9175,10.8762027,44.6905418
9176,10.864613,44.6869297
9177,10.8650802,44.6878388
9178,10.8659396,44.6876005
9179,10.86635,44.6874868
9180,10.8659937,44.6865447
9181,10.8660321,44.6866534
9182,10.8664139,44.6876628
9183,10.867003,44.6862926
9184,10.8656087,44.686812
9185,10.8661925,44.6882182
9186,10.8675593,44.6879144
9187,10.8677722,44.6885563
9188,10.8675467,44.6886544
9189,10.8676138,44.6888386
9190,10.8681044,44.6887501
9191,10.8680425,44.6885697
9192,10.8687353,44.6855455
9193,10.8688498,44.685809
9194,10.8745497,44.6892753
9195,10.8749117,44.6891266
9196,10.8763992,44.6904472
9197,10.8766094,44.6906339
9198,10.8766768,44.690368
9199,10.8768503,44.6905263
9200,10.9863401,44.6305152
9201,10.9853102,44.6308741
9202,10.9850637,44.6308687
9203,10.9848735,44.6307793
9204,10.984504,44.6306772
9205,10.9872254,44.6283074
9206,10.9868023,44.6282426
9207,10.9862254,44.6282203
9208,10.9858785,44.6282844
9209,10.9857696,44.628514
9210,10.9857883,44.6286524
9211,10.9858711,44.6288034
9212,10.986262,44.6292299
9213,10.9865213,44.6294585
9214,10.9867281,44.6296311
9215,10.9875715,44.6299744
9216,10.9873361,44.6306005
9217,10.98721,44.6306709
9218,10.986961,44.6306278
9219,10.9866055,44.6305491
9220,10.9864347,44.6305118
9221,10.9523793,44.6520065
9222,10.9515188,44.6507795
9223,10.9508234,44.6497955
9224,10.9189155,44.6886395
9225,10.918951,44.6886195
9226,10.9191643,44.6886243
9227,10.9197127,44.6889146
9228,10.9203577,44.6892556
