id,lon,lat
250844946,10.9510192,44.6249571
250846406,10.9282147,44.6425704
250846407,10.9292523,44.6421483
250846424,10.9210743,44.6428683
250848827,10.9312015,44.6474962
250848828,10.9322858,44.648533
250848848,10.9240915,44.6496845
250848860,10.9242296,44.6492742
250850841,10.9287571,44.6417388
250850854,10.9237009,44.6419643
250851351,10.929997,44.6431105
250851352,10.9293755,44.6433566
250851353,10.9290368,44.6434483
250854336,10.9339136,44.650124
250854337,10.934359,44.6495604
250854338,10.9345372,44.6491364
250854339,10.9344341,44.6488559
250854341,10.9341128,44.6484195
250854358,10.9287599,44.6414826
250854359,10.9285355,44.6412924
250854360,10.9282337,44.6411751
250854361,10.9276494,44.641067
250854362,10.9270915,44.6411367
250854363,10.926598,44.6412922
250854367,10.9218629,44.6426294
250854369,10.9204164,44.6430627
250854371,10.9214633,44.6437079
250854372,10.9189411,44.6429104
250854374,10.9201011,44.6486278
250854377,10.9199807,44.645812
250854378,10.9199631,44.6437254
250854379,10.920191,44.6433003
250854385,10.9336006,44.6505095
250854386,10.9333774,44.6508922
250854387,10.9332824,44.6512499
250854388,10.9330191,44.6516388
250854389,10.9329226,44.6517343
250854391,10.9334899,44.6562869
250854397,10.9345789,44.6553969
250854401,10.9345777,44.6551513
250854404,10.9345603,44.6542234
250854407,10.9343964,44.65393
250854409,10.9336524,44.653086
250854410,10.9329999,44.6524904
250854411,10.9346549,44.6554072
250854412,10.9348265,44.6553147
250854413,10.9348292,44.6552328
250854415,10.9325489,44.652534
250854417,10.9317447,44.6530557
250854422,10.9267818,44.6530537
250854426,10.926275,44.6506642
250854432,10.9270126,44.6517424
250854434,10.9278828,44.653028
250854435,10.928206,44.6512665
250854437,10.9304817,44.650407
250854439,10.9323904,44.6521369
250854444,10.9322852,44.6520641
250854449,10.9296931,44.6494309
250854450,10.9298475,44.649377
250854451,10.9306207,44.6503545
250854452,10.9310639,44.6508194
250854455,10.9275488,44.6502091
250854459,10.9201042,44.6488886
250854460,10.9214603,44.649503
250854461,10.9224015,44.649752
250854462,10.9240272,44.6500383
250854463,10.9249307,44.6502876
250854474,10.9252104,44.6510129
250854476,10.925834,44.6526267
250857477,10.9289458,44.6496994
250857493,10.915343,44.6418372
250857495,10.9174214,44.6479332
250857497,10.9172198,44.6468748
250857498,10.9168165,44.6444386
250857500,10.9164119,44.6432727
250857501,10.9199378,44.644372
250857503,10.9195406,44.64868
250857504,10.9192347,44.6480993
250857505,10.9192085,44.6472267
250857506,10.9191721,44.6463751
250857507,10.919079,44.644393
250857509,10.9190116,44.6432318
250857510,10.9436806,44.653976
250857511,10.9379197,44.653225
250857512,10.9371735,44.6531371
250857513,10.9359494,44.6531772
250857515,10.9355593,44.6532913
250857516,10.9343034,44.6537518
250857518,10.9333782,44.6541626
250857521,10.9314502,44.6551474
250857522,10.9294528,44.6561634
255218052,10.8876343,44.6493048
255218054,10.8789332,44.6466326
255368757,10.9504361,44.6391018
255368758,10.9521493,44.6383867
255368759,10.9527855,44.6381211
255368760,10.9534643,44.6378378
255368761,10.9542367,44.6375216
255368762,10.9550286,44.6371974
255368907,10.9557457,44.6369098
255368908,10.9576225,44.6361736
255368954,10.9501217,44.639223
255368955,10.9499269,44.6392199
255368956,10.948564,44.6389246
255368957,10.9480958,44.638838
255368958,10.9471105,44.6387391
255368976,10.9507701,44.6394563
255368977,10.950992,44.6395131
255368978,10.9517292,44.6396574
255368979,10.9522519,44.6396932
255368981,10.9532223,44.6397378
255368982,10.9540509,44.6396828
255368983,10.9548611,44.6395838
255369037,10.9562527,44.6413281
255369221,10.9533798,44.6439678
255370049,10.959435,44.6354115
255370050,10.9594688,44.6353966
255370051,10.960856,44.6348252
255370052,10.9628738,44.6340024
255370053,10.9661246,44.6326791
255370054,10.9683539,44.6318024
255370127,10.9754221,44.62904
255370128,10.9775116,44.6282102
255370422,10.9591533,44.6355917
255370423,10.9589068,44.6357086
255370424,10.9586294,44.635842
255370425,10.9585785,44.6360441
255370445,10.9573424,44.636272
255370634,10.9557275,44.639365
255370687,10.9565449,44.6390301
255370688,10.9572683,44.6387361
255370904,10.9517411,44.6357274
255370960,10.9540557,44.6360074
255370988,10.953314,44.6350738
255371592,10.9547208,44.6357175
255371593,10.956614,44.6349287
255371725,10.9497375,44.6343944
255371768,10.9476589,44.6341139
255371769,10.9488083,44.6335309
255371770,10.9504948,44.6351187
255371783,10.9542139,44.6335764
255371816,10.9486119,44.6322695
255371932,10.9527063,44.6316269
255371951,10.9520979,44.6308858
255371953,10.9537141,44.6302069
255371972,10.9516262,44.6303142
255372030,10.9516,44.6300672
255372039,10.9549159,44.6326685
255372101,10.9543641,44.6319153
255372103,10.953155,44.6304391
255372115,10.9557097,44.6340877
255376873,10.9198851,44.643192
255379835,10.9516368,44.6367062
255379843,10.9501846,44.6363746
255379934,10.952201,44.6326056
255379969,10.9509589,44.6295946
255379970,10.9510434,44.6296738
255380008,10.9436322,44.6277557
255380025,10.9423712,44.6254695
255380135,10.9121363,44.6205125
255380167,10.9103975,44.623528
255380168,10.911038,44.6233108
255380169,10.9118739,44.6229725
255380170,10.9126073,44.6226772
255380171,10.9134225,44.622351
255380207,10.9139167,44.6230704
255380208,10.9145429,44.6239683
255380289,10.8979564,44.6289502
255380293,10.9066055,44.6274696
255380294,10.9081395,44.6273282
255380344,10.9173362,44.6251759
255380345,10.9202075,44.6248455
255380346,10.9236075,44.6244941
255380347,10.9239852,44.6244431
255380348,10.9247955,44.6242388
255380349,10.9256342,44.6237913
255380350,10.9262887,44.6231832
255380352,10.9276339,44.6220714
255380353,10.9284825,44.6215787
255380356,10.9302879,44.619654
255380359,10.9348466,44.6151424
255380373,10.9141668,44.6273591
255380374,10.9153393,44.6282101
255380378,10.9190783,44.6316688
255380379,10.9197746,44.6326985
255380414,10.9131595,44.6295177
255380441,10.9212196,44.6326561
255380466,10.9060314,44.6341091
255380467,10.9037561,44.6343565
255380468,10.9031432,44.6344481
255380580,10.9036548,44.634304
255380581,10.9060112,44.6340339
255380582,10.9080357,44.6338327
255380583,10.9113561,44.6334754
255380625,10.9194464,44.6326457
255380626,10.9197571,44.6326174
255380670,10.9081931,44.6345568
255380671,10.9083596,44.63502
255380672,10.9089993,44.6358938
255380673,10.9094252,44.6363969
255380674,10.9100259,44.6370009
255380675,10.9103092,44.6371868
255380676,10.9109127,44.6374029
255380738,10.9043322,44.6356844
255380795,10.9062915,44.6386243
255380797,10.9067312,44.6390579
255380799,10.9071868,44.6392843
255380805,10.910472,44.6403694
255380811,10.9186869,44.6427335
255380812,10.9191308,44.642655
255381153,10.9104185,44.6404515
255381155,10.9071303,44.6393661
255381157,10.9066529,44.6391194
255381158,10.9061716,44.6386805
255381160,10.9042264,44.6357386
255381164,10.9002743,44.6316336
255381166,10.8986634,44.6296639
255381168,10.8976446,44.6286328
255381170,10.8946116,44.6251813
255381171,10.8933383,44.6237647
255381174,10.8912312,44.6214981
255381175,10.8900205,44.6202733
255381233,10.9107601,44.6353112
255381240,10.9092482,44.6337953
255381257,10.9097984,44.6343352
255381258,10.9102423,44.6347782
255381259,10.9112198,44.6357153
255381260,10.9117499,44.6359773
255381261,10.9127048,44.6362654
255381262,10.9153487,44.6370872
255381263,10.917206,44.6379863
255381504,10.9573719,44.641821
255384549,10.9416284,44.6176947
255384550,10.949154,44.6244506
255384553,10.9502707,44.6251804
255384610,10.9237658,44.6723611
255384620,10.9561427,44.654741
255384631,10.9581191,44.6528416
255384788,10.8713206,44.6514124
255384869,10.9525106,44.6586613
255384883,10.9020743,44.6650899
255384903,10.961012,44.6422076
255384905,10.8937372,44.6636576
255384946,10.9279062,44.6700992
255384950,10.8792304,44.640096
255384960,10.9322052,44.6240857
255385497,10.9306978,44.6353911
255385501,10.9290227,44.6400571
255385621,10.9311516,44.6402645
255385624,10.9336962,44.6433104
255396463,10.9252978,44.6695518
255396465,10.9298592,44.6669464
255396474,10.9226914,44.6675986
255396511,10.9295354,44.6632738
255396512,10.9292619,44.6602256
255396514,10.9291709,44.6589057
255396760,10.9370073,44.6380224
255396761,10.9350463,44.6393115
255396762,10.9319836,44.6412906
255396887,10.9341966,44.6359965
255396889,10.9341865,44.6357839
255396931,10.9365878,44.6383127
255396956,10.9380211,44.6401978
255397056,10.9363917,44.6409756
255397057,10.9346053,44.6418316
255397090,10.9350285,44.6374939
255397091,10.9367633,44.636704
255397179,10.9357806,44.6402004
256130444,10.9749394,44.6616594
256130445,10.9715465,44.6575752
256131448,10.9697612,44.6615962
256131449,10.9610976,44.659006
256131450,10.9580862,44.6582451
256131451,10.9569659,44.6582842
256131452,10.9565293,44.6583516
256131453,10.9544838,44.6578254
256131454,10.9544003,44.658181
256131456,10.9539701,44.6583625
256131743,10.9732593,44.660055
256274109,10.9634867,44.648675
256274111,10.963163,44.6482455
256274112,10.9621941,44.648371
256274113,10.9621362,44.6484579
256274114,10.9622388,44.6488994
256274115,10.9629549,44.6491984
256274116,10.9637766,44.6494655
256275854,10.9535448,44.6580955
256276421,10.9574194,44.6582198
256276422,10.9560561,44.6583723
256276423,10.9555019,44.6583082
256276583,10.9542857,44.6582506
256276584,10.954143,44.6583245
256408265,10.9350183,44.6320873
256408267,10.9361797,44.6315756
256408269,10.933182,44.6332491
256408271,10.9346367,44.6354905
256408330,10.934916,44.6326115
256408603,10.9380152,44.6327308
256408612,10.9364345,44.6310049
256408613,10.935538,44.6299785
256408615,10.9356112,44.6297497
256408616,10.9353138,44.6294126
256408617,10.9355102,44.6288574
256408653,10.9363303,44.6290198
256408654,10.9367583,44.629093
256408655,10.9369698,44.6292249
256408999,10.9408635,44.6270102
256409003,10.9423391,44.6279151
256409031,10.9431053,44.6262172
256409032,10.9441421,44.6256852
256409140,10.9449087,44.62459
256409234,10.9468781,44.6277026
256409360,10.9514936,44.6275322
256409417,10.9443272,44.6263578
256409418,10.9449898,44.6270265
256409419,10.9461925,44.6281335
256409438,10.9448164,44.6259805
256409451,10.9383891,44.6286391
256409455,10.9359475,44.630468
256409946,10.9339871,44.6517649
256409947,10.9335118,44.6518351
256411625,10.937323,44.650348
256411628,10.9358293,44.6486839
256411789,10.9361655,44.6509894
256411970,10.9319747,44.6439715
256411975,10.9314055,44.6471018
256411976,10.9318614,44.6470968
256411977,10.9328158,44.6467336
256411978,10.9338249,44.6463226
256411980,10.9429788,44.6423548
256411995,10.9372445,44.6443762
256411998,10.9424602,44.6403167
256411999,10.9352378,44.6426288
256412043,10.9370949,44.6449393
256462253,10.9415361,44.6429888
256462255,10.9419917,44.6435465
256462259,10.9429806,44.646308
256463420,10.9422734,44.644122
256463421,10.9434721,44.6438584
256465495,10.9381627,44.6373264
256465497,10.940179,44.6389999
256466933,10.932157,44.6529048
256467475,10.9302317,44.6527971
256467476,10.9319144,44.6517662
256467651,10.9294941,44.6528143
256467652,10.9316127,44.6515032
256467911,10.9313461,44.652983
256468708,10.9317513,44.652982
256468709,10.932002,44.652915
256471044,10.9292195,44.6421057
256471775,10.9252506,44.6390347
256472031,10.9227847,44.6399392
256472032,10.9215327,44.6402537
256472034,10.9200138,44.6410355
256472035,10.9193666,44.6414742
256472036,10.9189774,44.6419901
256473070,10.945011,44.6210694
256473302,10.9452406,44.6214581
256473304,10.9452264,44.621385
256473311,10.9452481,44.6217315
256473312,10.9454867,44.6217273
258060278,10.938065,44.6413353
258060389,10.9427421,44.6455299
258060467,10.9407582,44.6433178
258060748,10.9410545,44.637412
258060794,10.9418233,44.6366884
258060795,10.9418916,44.6367264
258060796,10.9410941,44.6374416
258062231,10.9586697,44.6367933
258062680,10.9578196,44.6328415
258062751,10.9576532,44.6331296
258062752,10.9575978,44.6332177
258063010,10.9688434,44.6285666
258420281,10.9206311,44.6423896
258420282,10.9234828,44.6415592
258420283,10.9253865,44.6410628
258421067,10.9335453,44.6430796
258421419,10.9339264,44.6533215
258511789,10.9507378,44.6303024
258511792,10.9507411,44.6299593
258512305,10.9503214,44.6363959
258512306,10.951785,44.6357817
258512974,10.9521625,44.6445505
258512995,10.9561305,44.6456435
258513000,10.9552455,44.6448297
258513096,10.954532,44.6441387
258513098,10.9536716,44.6434191
258513099,10.9535799,44.6434197
258513101,10.9534851,44.6434508
258513102,10.9534244,44.6434801
258513103,10.9533032,44.6435859
258513104,10.9532713,44.6436413
258513106,10.9532733,44.6436961
258513108,10.9533352,44.6437696
258513109,10.9540272,44.6435952
258513173,10.9547124,44.6443374
258513293,10.9592027,44.6441042
258513313,10.9564115,44.6422599
258513392,10.9566106,44.6420112
258513393,10.9563678,44.6414865
258513396,10.9571257,44.642349
258513644,10.9609136,44.6419586
258513645,10.9607095,44.6417809
258513705,10.9605816,44.6416319
258513706,10.9606971,44.6415642
258514019,10.9570853,44.6420001
258514219,10.9339885,44.6411014
258514220,10.9333834,44.6404038
258605710,10.9324829,44.6418958
263738570,10.9312539,44.6014922
264109606,10.8654363,44.6011932
264109608,10.8658954,44.6016883
264109609,10.8661404,44.6020461
264109611,10.866316,44.6023574
264109614,10.8684695,44.6068888
264109640,10.870414,44.6101969
264109642,10.8715621,44.6118545
264109643,10.8719322,44.6120798
264109645,10.8723451,44.6122381
264109647,10.8765693,44.6136758
264109648,10.8814419,44.6154517
264109650,10.883363,44.6163637
264109652,10.8854637,44.6172822
265340301,10.8939726,44.636339
265340302,10.8948341,44.6362073
265340303,10.8950847,44.6361494
265340305,10.8952697,44.6360915
265340307,10.8968297,44.6355236
265340310,10.8979407,44.6352711
265343793,10.8940703,44.636552
265343795,10.8945559,44.6364398
265343799,10.8968974,44.635616
265344645,10.902924,44.6344219
265344646,10.9029964,44.6344832
265344652,10.8980031,44.6353589
265555108,10.9644679,44.6478642
265555109,10.9646929,44.6492731
265555110,10.9652032,44.6500891
265563824,10.9648772,44.6482794
266699791,10.9522702,44.6565955
266699792,10.9516067,44.6563519
266699793,10.9486765,44.6554696
266699848,10.9527603,44.6583088
266699849,10.9528377,44.6581789
266699850,10.9528592,44.6579885
266699851,10.9528232,44.657872
266699852,10.9528005,44.6575571
266699854,10.9528869,44.65744
266699855,10.9533532,44.6573197
266699857,10.953756,44.6574034
266699858,10.9528043,44.6577766
266699860,10.9529021,44.6578616
266699861,10.9530663,44.657939
266699863,10.9532772,44.6579408
266699864,10.9537203,44.6576552
266699941,10.9530718,44.6569291
266699942,10.9536633,44.6570685
266699943,10.9540014,44.6570103
266699944,10.9542799,44.6568641
266699945,10.9544836,44.6567205
266700052,10.9545052,44.6570146
266700053,10.9544541,44.6573559
266700054,10.9545474,44.657622
266700055,10.9547064,44.6578294
266700057,10.955248,44.6582238
269660266,10.931994,44.6240397
269660315,10.9271043,44.6270809
269710206,10.8873727,44.6181944
269710207,10.8890316,44.6193375
269761332,10.8880739,44.6185884
269761334,10.8870643,44.6184786
269761337,10.8869497,44.618508
269761339,10.8864161,44.6188112
269761341,10.8862137,44.6190584
269761348,10.8858517,44.6199556
269761351,10.8857039,44.6201102
269761354,10.8851183,44.6201211
269761360,10.884857,44.6200692
269761361,10.8847029,44.620076
269761374,10.9304152,44.6361685
269761381,10.9382562,44.6483136
269761428,10.9417712,44.6518323
269761429,10.9424474,44.652626
269761430,10.9414386,44.6529631
269761431,10.9410631,44.6523945
269761432,10.9418821,44.6521048
269761433,10.9414428,44.6515658
269761434,10.9416105,44.6515035
269761435,10.9426323,44.6525499
269761436,10.9443271,44.6519593
269761437,10.9460507,44.6514105
269761438,10.9476085,44.6510158
269761441,10.9520674,44.6493142
269761442,10.9528962,44.6490431
269761444,10.9558827,44.6483294
269761446,10.9560965,44.6483704
269763670,10.9566358,44.6482449
269763673,10.9570797,44.6481858
269763674,10.9589921,44.6478308
269763675,10.9608756,44.6472311
269763676,10.9615313,44.6470225
269763686,10.9624329,44.6469544
269763689,10.9629718,44.6475409
269763691,10.9630391,44.6476676
271242405,10.9279056,44.6712298
271242406,10.9278064,44.6703954
271242407,10.9278291,44.6702806
271242410,10.9274616,44.6726655
271242411,10.9275141,44.672496
271242412,10.9278162,44.6719498
271242413,10.9279093,44.6716827
271242500,10.9426138,44.6896444
271242501,10.9418628,44.6884995
271242504,10.9394206,44.6850738
271242506,10.9371414,44.6815154
271242507,10.9363533,44.6798124
271242508,10.9354898,44.6777381
271242509,10.9352323,44.6773691
271242510,10.9343708,44.6767398
271346348,10.8953076,44.6775278
271346353,10.9007144,44.6751617
271346355,10.9016586,44.6743441
271346455,10.8845591,44.6790518
271346456,10.885278,44.6789202
271346458,10.8873425,44.678747
271346459,10.8892369,44.6785883
271346460,10.8908087,44.678453
271346463,10.8938607,44.6779083
271346836,10.893183,44.6829959
271347650,10.8925621,44.6853473
271356902,10.8842894,44.6480595
271356903,10.8628927,44.6433191
275875408,10.9055326,44.630499
275875410,10.9066212,44.6302233
275875412,10.9073719,44.630021
275875413,10.9075643,44.6319923
275875417,10.9066631,44.6322075
275875419,10.9065183,44.6321422
275875424,10.9064081,44.6320734
275875426,10.9059864,44.6318389
275875427,10.9053749,44.6311546
275875429,10.9049051,44.6302965
275875431,10.9043376,44.6297773
275875433,10.9034678,44.6279212
275875434,10.9036864,44.6278946
275875436,10.9033526,44.6272511
275875438,10.9052407,44.6298267
275875440,10.906267,44.6295442
275875442,10.9052753,44.6276789
276592063,10.9062345,44.6321919
276592065,10.9055752,44.6323708
276877841,10.9083656,44.6317767
276877966,10.9058668,44.6332979
276877969,10.9044865,44.6311425
276877970,10.9040133,44.6306303
276877971,10.9039445,44.6305498
276877973,10.9038334,44.6305608
276877974,10.9033128,44.6306549
276877976,10.9024861,44.6307998
276877977,10.9017135,44.6309284
276877979,10.9010495,44.6312559
276877982,10.9036702,44.6312883
276877984,10.9069971,44.6331734
276877985,10.90398,44.6304831
276877986,10.9033565,44.6294185
276877988,10.9025389,44.6280496
276877990,10.9026432,44.6295522
276877991,10.9017605,44.6281585
276877992,10.9015922,44.6297516
276877994,10.9004421,44.6284419
276877995,10.8996857,44.6285975
276877997,10.8990136,44.6287366
276877999,10.9041612,44.6327353
276878000,10.9034334,44.6329229
276878001,10.9028309,44.6330782
276879971,10.8985906,44.6288361
277105927,10.9044868,44.629905
277105929,10.9044394,44.6299803
277105930,10.9046037,44.6303207
277105931,10.9063622,44.6317307
277105932,10.9065501,44.6320251
277105935,10.9064805,44.6299098
277105937,10.9075528,44.6295374
277105939,10.9078971,44.6294202
277105940,10.9085694,44.6294395
277105941,10.909334,44.6293661
277105944,10.9089301,44.6288618
277105945,10.9096964,44.6296695
277105947,10.910372,44.628929
277105949,10.9098197,44.6297334
277105951,10.9098179,44.6292265
277105952,10.9090854,44.6310088
277105953,10.910629,44.6287342
277105955,10.9101488,44.6301986
277105956,10.908471,44.631727
277105958,10.9097037,44.6306707
277105960,10.9025523,44.6308719
277105961,10.9102433,44.630144
277105962,10.9019604,44.6309575
277105965,10.9076176,44.6320544
277105966,10.9020765,44.6309667
277105967,10.908077,44.6337874
277105969,10.9113402,44.6334148
277105972,10.9173743,44.6298331
277105975,10.9195918,44.6325284
277105976,10.9194683,44.6325948
277105977,10.9132476,44.6265743
277105979,10.9135851,44.6268537
277105984,10.9130665,44.626371
277105985,10.9140405,44.6273489
277105986,10.914595,44.6278347
277105988,10.9076877,44.6337195
277105989,10.919672,44.632517
277105990,10.9195095,44.6326022
277105991,10.9195057,44.6325662
277105993,10.9079983,44.6336194
277105994,10.9078831,44.633548
277105995,10.9077828,44.6330868
277105997,10.9075555,44.6331118
277106001,10.9080096,44.633684
277106008,10.9046272,44.6339306
277106009,10.9046606,44.63417
277106011,10.9058443,44.6339111
277106012,10.9040272,44.6340573
277106016,10.9189828,44.6316552
277106018,10.9054411,44.6338451
277106019,10.9044503,44.6334027
277106020,10.904603,44.6338106
277106021,10.90447,44.6339121
277106025,10.9059622,44.6337903
277106027,10.9054159,44.6337321
277106035,10.9054597,44.6339505
277106038,10.904011,44.6339567
277106041,10.9046416,44.6340341
277106053,10.8971227,44.630362
277106054,10.8969231,44.630091
277106063,10.8983478,44.6290481
277106064,10.8985907,44.6289245
277106065,10.8990593,44.6294264
277106066,10.8988184,44.6295359
277106068,10.8976175,44.631607
277106069,10.8962788,44.6306453
277106070,10.8972872,44.6307776
277106071,10.8973507,44.6312164
277106092,10.9010282,44.6324691
277106094,10.9012625,44.632337
277106095,10.9017528,44.632839
277106098,10.9014504,44.6329666
277106107,10.9030813,44.6330137
277106128,10.9052331,44.6333217
277106135,10.903928,44.6334585
277106136,10.9031756,44.6334394
277106139,10.9033312,44.6335153
277106140,10.9020421,44.6332104
277106142,10.9024314,44.6335705
277106144,10.902971,44.6340722
277106146,10.9030951,44.6341502
277106148,10.9034749,44.6342022
277106151,10.9022537,44.6336453
277106163,10.9013064,44.6327564
277106165,10.9015393,44.6329538
277106167,10.9030814,44.6343908
277106171,10.9018895,44.6332892
277106173,10.9027825,44.633419
277106182,10.9035834,44.6341905
277106201,10.9034184,44.633928
277106204,10.9030469,44.633574
277106211,10.9011627,44.6324015
277106213,10.9003963,44.6315781
277106218,10.8980905,44.6289347
277106223,10.9036212,44.6342524
277106226,10.9019509,44.6332584
277106227,10.9016316,44.6329041
277106230,10.9023153,44.6336178
277106231,10.9047865,44.6342389
277106233,10.9026031,44.6339253
277106234,10.902399,44.6337905
277106252,10.9031866,44.6347509
277106253,10.9030228,44.6346442
277106255,10.9028395,44.6345841
277106256,10.9026035,44.6345555
277106258,10.9034779,44.6347382
277106260,10.9037023,44.6351236
277106261,10.9035609,44.6350402
277106262,10.9035529,44.6343208
277106263,10.9036492,44.63437
277106264,10.9034962,44.6344969
277106266,10.9034699,44.6346031
277106267,10.9027674,44.6340859
277106268,10.9029408,44.6342073
277106269,10.9032542,44.6343069
277106272,10.9034102,44.6343182
277106273,10.9093425,44.6335531
277106274,10.9113687,44.6335531
277106275,10.910419,44.6326045
277106277,10.9093652,44.6332029
277106279,10.9093362,44.6336483
277106281,10.909344,44.6336908
277106286,10.9060016,44.6339847
